N 100 
0 180 83
1 147 143
2 126 37
3 192 85
4 37 153
5 153 127
6 93 35
7 108 133
8 28 43
9 69 21
10 117 199
11 50 84
12 179 33
13 73 154
14 6 110
15 132 101
16 161 19
17 43 8
18 107 66
19 3 66
20 42 193
21 115 194
22 50 78
23 121 185
24 76 116
25 30 40
26 59 64
27 38 121
28 120 167
29 74 192
30 174 44
31 149 13
32 66 192
33 110 94
34 141 134
35 73 147
36 177 156
37 27 33
38 144 54
39 99 195
40 84 77
41 20 159
42 141 157
43 102 158
44 107 121
45 100 143
46 26 84
47 16 92
48 38 133
49 59 0
50 58 54
51 188 171
52 83 134
53 74 150
54 121 175
55 112 76
56 49 100
57 117 85
58 125 110
59 54 66
60 120 134
61 76 151
62 4 167
63 133 165
64 142 131
65 27 27
66 108 134
67 110 30
68 134 33
69 63 174
70 44 146
71 8 196
72 172 160
73 183 13
74 41 20
75 93 152
76 43 180
77 111 79
78 31 59
79 92 50
80 56 50
81 34 9
82 5 56
83 105 28
84 67 138
85 121 94
86 16 122
87 200 136
88 145 22
89 192 110
90 124 27
91 84 68
92 173 21
93 62 140
94 84 147
95 40 106
96 9 37
97 120 116
98 149 40
99 179 19
