N 100 
0 108 127
1 167 50
2 192 141
3 41 61
4 142 58
5 190 196
6 165 100
7 131 60
8 54 13
9 190 21
10 83 51
11 73 101
12 97 199
13 60 184
14 62 35
15 24 164
16 115 184
17 35 169
18 149 196
19 196 56
20 173 150
21 57 196
22 135 85
23 31 81
24 135 179
25 139 137
26 100 65
27 192 74
28 170 159
29 167 57
30 66 138
31 137 131
32 37 30
33 51 65
34 134 46
35 44 25
36 17 46
37 116 39
38 48 166
39 37 50
40 177 78
41 185 165
42 130 88
43 1 194
44 81 111
45 147 138
46 188 182
47 174 98
48 37 73
49 126 196
50 69 70
51 126 42
52 164 103
53 44 173
54 151 69
55 65 81
56 33 182
57 12 66
58 82 133
59 143 65
60 182 168
61 174 33
62 40 36
63 137 153
64 78 132
65 94 121
66 46 24
67 148 29
68 83 183
69 18 86
70 41 181
71 121 147
72 31 89
73 162 13
74 165 85
75 24 148
76 132 161
77 20 45
78 175 137
79 165 165
80 152 30
81 199 126
82 122 54
83 108 122
84 100 190
85 188 73
86 191 6
87 55 180
88 189 166
89 141 113
90 196 29
91 1 139
92 112 10
93 167 51
94 29 100
95 26 126
96 104 95
97 71 8
98 112 41
99 146 100
