N 100 
0 87 89
1 151 174
2 76 109
3 44 103
4 108 68
5 59 108
6 162 157
7 60 75
8 194 146
9 84 156
10 117 31
11 160 151
12 193 101
13 8 48
14 44 192
15 25 178
16 34 160
17 74 25
18 100 74
19 94 12
20 20 152
21 15 135
22 97 105
23 173 168
24 134 127
25 147 171
26 198 138
27 111 163
28 57 68
29 124 59
30 143 17
31 186 78
32 57 121
33 19 142
34 15 114
35 116 140
36 191 40
37 36 61
38 31 116
39 63 4
40 155 164
41 199 103
42 198 61
43 15 14
44 98 34
45 144 79
46 159 173
47 48 13
48 142 135
49 32 188
50 131 105
51 83 74
52 113 118
53 122 19
54 13 152
55 160 178
56 162 176
57 141 167
58 177 23
59 39 161
60 168 157
61 108 114
62 165 194
63 119 187
64 128 149
65 33 81
66 9 0
67 178 161
68 65 172
69 193 197
70 88 137
71 124 86
72 102 44
73 148 155
74 177 42
75 132 33
76 197 125
77 40 93
78 26 38
79 199 69
80 195 78
81 101 128
82 18 61
83 56 48
84 130 148
85 72 12
86 88 37
87 108 38
88 122 83
89 9 26
90 98 11
91 112 110
92 76 197
93 96 196
94 114 159
95 14 195
96 87 4
97 77 183
98 150 198
99 108 161
