N 100 
0 187 22
1 170 37
2 10 161
3 149 181
4 175 113
5 70 174
6 169 161
7 148 15
8 55 14
9 37 57
10 146 120
11 121 188
12 161 159
13 192 142
14 75 169
15 163 92
16 103 33
17 155 55
18 187 1
19 105 43
20 155 165
21 96 22
22 121 90
23 76 119
24 108 19
25 158 156
26 84 112
27 165 184
28 156 172
29 11 15
30 198 198
31 139 46
32 75 18
33 30 164
34 30 58
35 173 198
36 13 133
37 8 93
38 21 7
39 55 166
40 72 9
41 151 140
42 63 159
43 74 156
44 71 200
45 157 109
46 146 192
47 80 149
48 103 142
49 11 17
50 183 116
51 107 88
52 105 11
53 5 74
54 105 108
55 15 151
56 54 119
57 158 119
58 131 169
59 177 23
60 168 102
61 105 36
62 173 105
63 131 127
64 136 103
65 2 44
66 83 51
67 91 144
68 151 198
69 182 174
70 146 196
71 195 63
72 8 53
73 15 188
74 3 152
75 132 178
76 89 77
77 141 151
78 185 17
79 179 49
80 37 47
81 35 55
82 139 149
83 166 27
84 192 144
85 141 109
86 142 70
87 199 165
88 33 125
89 33 175
90 187 15
91 59 75
92 31 115
93 170 41
94 52 55
95 26 44
96 90 34
97 47 121
98 158 52
99 27 8
