N 100 
0 94 171
1 184 51
2 110 186
3 118 104
4 112 58
5 12 119
6 120 173
7 140 12
8 92 64
9 109 66
10 119 73
11 103 49
12 164 28
13 53 160
14 141 200
15 151 30
16 184 88
17 49 86
18 32 24
19 42 142
20 74 181
21 121 165
22 47 0
23 189 86
24 17 155
25 25 112
26 183 37
27 160 139
28 93 155
29 172 143
30 138 4
31 91 68
32 194 28
33 114 8
34 116 53
35 67 84
36 110 119
37 158 96
38 167 111
39 27 64
40 38 27
41 114 46
42 111 27
43 2 47
44 187 101
45 161 197
46 24 56
47 50 104
48 9 105
49 168 74
50 198 72
51 176 133
52 66 160
53 36 38
54 117 99
55 196 5
56 31 141
57 137 178
58 192 153
59 170 65
60 91 35
61 40 131
62 2 102
63 38 7
64 142 148
65 127 96
66 146 199
67 180 148
68 177 182
69 30 136
70 29 85
71 30 171
72 34 110
73 9 26
74 165 191
75 40 157
76 7 100
77 108 19
78 57 196
79 138 155
80 112 113
81 144 144
82 163 35
83 191 178
84 180 118
85 57 86
86 162 182
87 143 70
88 102 14
89 37 156
90 193 41
91 127 115
92 131 6
93 172 118
94 98 151
95 34 176
96 190 71
97 91 90
98 85 146
99 96 20
