N 100 
0 10 17
1 186 66
2 98 190
3 94 40
4 189 164
5 181 193
6 168 181
7 24 98
8 34 29
9 191 52
10 74 147
11 27 165
12 43 8
13 64 35
14 149 171
15 196 48
16 93 23
17 117 162
18 144 49
19 72 15
20 173 9
21 141 128
22 57 182
23 73 117
24 78 5
25 136 175
26 178 82
27 173 26
28 84 5
29 184 162
30 81 156
31 74 122
32 197 56
33 151 190
34 37 176
35 169 71
36 196 143
37 46 119
38 88 199
39 112 105
40 53 26
41 15 169
42 9 175
43 152 139
44 134 56
45 135 150
46 38 165
47 83 158
48 120 25
49 151 109
50 77 93
51 69 112
52 76 92
53 184 64
54 40 188
55 89 52
56 61 59
57 128 83
58 102 185
59 121 12
60 161 179
61 171 164
62 176 118
63 100 51
64 30 53
65 190 68
66 109 128
67 49 53
68 19 186
69 106 120
70 138 60
71 16 107
72 154 16
73 95 44
74 21 135
75 20 60
76 171 132
77 188 194
78 164 137
79 155 29
80 189 40
81 124 54
82 22 40
83 147 181
84 9 9
85 82 124
86 6 81
87 148 157
88 13 72
89 197 146
90 75 41
91 14 3
92 56 196
93 83 50
94 190 160
95 17 91
96 37 149
97 172 49
98 175 94
99 114 27
