N 100 
0 93 82
1 64 192
2 138 200
3 74 13
4 168 42
5 104 162
6 40 17
7 193 6
8 108 177
9 14 1
10 195 58
11 16 181
12 15 6
13 184 131
14 13 145
15 104 102
16 105 127
17 89 28
18 166 144
19 172 136
20 39 123
21 4 35
22 91 168
23 72 87
24 146 50
25 193 73
26 183 195
27 184 90
28 16 163
29 81 37
30 46 69
31 2 55
32 138 96
33 188 132
34 197 113
35 111 74
36 22 6
37 195 171
38 163 22
39 130 42
40 41 37
41 7 102
42 60 18
43 3 64
44 98 76
45 66 27
46 166 172
47 17 166
48 45 127
49 46 152
50 73 83
51 142 101
52 4 15
53 76 32
54 27 151
55 117 184
56 149 112
57 149 131
58 23 165
59 20 42
60 33 64
61 94 49
62 58 126
63 44 8
64 6 71
65 47 23
66 135 95
67 152 2
68 154 41
69 51 31
70 35 185
71 92 160
72 148 7
73 193 108
74 127 125
75 159 138
76 90 178
77 14 65
78 197 32
79 40 78
80 136 36
81 165 69
82 7 83
83 137 72
84 148 41
85 198 179
86 46 171
87 152 84
88 173 157
89 190 43
90 64 71
91 40 100
92 102 47
93 50 113
94 123 137
95 9 71
96 65 46
97 187 42
98 62 121
99 138 129
