N 100 
0 170 12
1 171 182
2 179 173
3 24 54
4 125 30
5 51 153
6 96 187
7 40 59
8 38 11
9 137 96
10 93 128
11 2 186
12 36 36
13 64 194
14 66 111
15 81 73
16 92 156
17 91 95
18 89 100
19 192 25
20 82 83
21 33 126
22 73 166
23 62 196
24 173 60
25 78 158
26 108 38
27 91 148
28 179 168
29 6 100
30 69 58
31 78 29
32 117 189
33 174 47
34 175 190
35 91 118
36 8 178
37 105 21
38 4 13
39 84 84
40 64 14
41 100 93
42 68 109
43 105 91
44 136 97
45 191 158
46 12 131
47 31 171
48 14 172
49 49 33
50 111 147
51 135 192
52 11 151
53 154 198
54 135 165
55 59 120
56 196 106
57 12 40
58 51 95
59 179 145
60 27 188
61 128 20
62 81 197
63 45 101
64 163 124
65 120 4
66 155 84
67 63 84
68 143 122
69 112 82
70 54 199
71 170 33
72 200 153
73 193 127
74 124 105
75 187 98
76 119 131
77 8 118
78 51 73
79 48 55
80 46 137
81 14 17
82 105 23
83 76 132
84 161 151
85 4 135
86 137 94
87 3 57
88 5 158
89 129 196
90 138 110
91 149 14
92 21 177
93 117 55
94 105 127
95 128 83
96 42 29
97 153 39
98 136 61
99 113 37
