N 100 
0 135 188
1 143 55
2 2 135
3 121 183
4 87 0
5 107 24
6 87 115
7 21 89
8 23 135
9 25 64
10 151 58
11 183 13
12 97 58
13 24 39
14 86 46
15 129 78
16 195 73
17 47 17
18 100 59
19 51 31
20 138 186
21 4 87
22 81 176
23 39 110
24 129 178
25 182 10
26 105 171
27 93 200
28 13 40
29 34 105
30 148 113
31 52 81
32 123 122
33 66 26
34 108 1
35 68 52
36 55 67
37 185 163
38 192 165
39 178 134
40 112 67
41 157 86
42 152 150
43 112 124
44 15 146
45 63 113
46 67 144
47 78 27
48 87 112
49 19 120
50 193 194
51 88 132
52 24 2
53 172 56
54 109 71
55 109 57
56 39 23
57 21 107
58 90 109
59 194 19
60 16 138
61 78 168
62 125 7
63 23 121
64 26 156
65 173 82
66 99 139
67 172 62
68 167 74
69 102 128
70 0 184
71 38 13
72 83 163
73 188 152
74 114 68
75 5 176
76 0 152
77 135 164
78 181 132
79 31 172
80 2 125
81 57 9
82 23 128
83 27 143
84 3 154
85 181 88
86 122 136
87 141 112
88 88 48
89 47 68
90 172 22
91 65 121
92 194 187
93 18 189
94 47 72
95 151 183
96 185 117
97 152 142
98 180 117
99 109 134
