N 100 
0 164 174
1 6 137
2 84 146
3 95 64
4 151 154
5 189 111
6 77 110
7 80 190
8 50 110
9 49 156
10 154 48
11 18 151
12 65 92
13 125 27
14 175 97
15 115 159
16 79 22
17 77 2
18 160 29
19 115 64
20 115 152
21 19 90
22 140 5
23 167 197
24 23 193
25 124 164
26 120 71
27 49 75
28 199 37
29 155 117
30 171 166
31 11 95
32 182 9
33 29 26
34 66 154
35 49 57
36 76 92
37 128 37
38 24 73
39 0 78
40 88 9
41 54 180
42 121 58
43 100 105
44 123 112
45 12 58
46 15 53
47 190 30
48 31 186
49 116 72
50 5 3
51 6 96
52 65 50
53 23 49
54 69 162
55 2 16
56 71 134
57 54 30
58 188 148
59 190 81
60 50 19
61 53 128
62 107 34
63 84 197
64 169 126
65 189 174
66 72 142
67 141 119
68 155 137
69 152 37
70 18 173
71 164 80
72 174 146
73 76 130
74 33 176
75 140 135
76 90 185
77 70 88
78 197 5
79 100 49
80 191 0
81 41 123
82 9 102
83 169 135
84 41 57
85 75 122
86 184 100
87 32 35
88 94 197
89 11 1
90 74 47
91 97 62
92 84 128
93 94 155
94 132 91
95 93 53
96 52 116
97 43 176
98 85 29
99 60 97
