N 100 
0 28 22
1 3 104
2 124 163
3 185 153
4 198 171
5 4 107
6 59 73
7 185 12
8 117 29
9 7 127
10 44 75
11 9 32
12 21 149
13 56 124
14 88 181
15 175 173
16 188 89
17 34 35
18 184 101
19 158 70
20 171 120
21 118 90
22 103 94
23 158 53
24 9 103
25 188 64
26 153 132
27 17 80
28 7 121
29 107 73
30 191 129
31 110 62
32 155 26
33 58 152
34 23 35
35 13 137
36 85 48
37 96 5
38 89 126
39 118 17
40 158 166
41 18 63
42 105 25
43 24 26
44 162 139
45 150 186
46 47 52
47 175 195
48 118 167
49 121 147
50 158 161
51 85 191
52 195 139
53 147 109
54 78 160
55 105 179
56 171 27
57 14 71
58 188 56
59 162 40
60 14 182
61 198 105
62 174 188
63 192 120
64 77 136
65 5 93
66 180 189
67 79 12
68 178 56
69 54 122
70 142 173
71 8 104
72 166 118
73 26 182
74 10 36
75 48 192
76 142 33
77 40 71
78 174 57
79 25 141
80 141 81
81 138 82
82 21 113
83 68 93
84 178 67
85 69 107
86 192 71
87 59 64
88 83 16
89 65 199
90 78 0
91 4 165
92 87 91
93 174 80
94 57 183
95 7 107
96 82 20
97 65 37
98 116 76
99 181 44
