N 100 
0 105 73
1 6 127
2 77 43
3 119 35
4 103 3
5 48 182
6 110 86
7 155 26
8 163 72
9 148 125
10 81 174
11 58 178
12 151 85
13 12 177
14 62 192
15 179 17
16 154 153
17 46 116
18 160 16
19 103 36
20 56 90
21 84 63
22 126 194
23 3 189
24 54 83
25 131 139
26 148 27
27 192 108
28 2 194
29 87 79
30 50 170
31 144 182
32 125 56
33 109 14
34 101 200
35 132 72
36 183 56
37 71 92
38 111 113
39 162 56
40 35 30
41 40 199
42 166 164
43 189 91
44 51 47
45 157 171
46 33 91
47 28 60
48 116 68
49 37 101
50 46 128
51 20 39
52 81 130
53 198 166
54 53 72
55 89 182
56 18 84
57 174 194
58 167 94
59 104 20
60 183 138
61 14 89
62 181 163
63 71 16
64 95 25
65 149 13
66 109 4
67 103 181
68 131 43
69 25 71
70 133 53
71 24 152
72 60 14
73 117 152
74 165 79
75 69 22
76 40 136
77 70 49
78 65 169
79 84 158
80 73 129
81 73 165
82 99 33
83 115 153
84 21 48
85 11 6
86 191 48
87 129 182
88 68 19
89 106 3
90 115 87
91 155 101
92 56 80
93 49 27
94 69 181
95 179 93
96 11 12
97 186 115
98 37 186
99 75 60
