N 100 
0 94 66
1 41 144
2 93 2
3 157 91
4 149 31
5 125 116
6 187 145
7 68 111
8 142 18
9 100 79
10 182 193
11 52 48
12 182 74
13 181 147
14 14 129
15 134 25
16 12 87
17 102 188
18 30 18
19 171 197
20 179 140
21 147 2
22 151 19
23 132 150
24 193 129
25 125 143
26 158 126
27 81 153
28 134 163
29 179 69
30 107 43
31 57 145
32 124 74
33 28 127
34 143 132
35 173 29
36 43 112
37 68 194
38 45 43
39 101 156
40 153 89
41 61 85
42 65 151
43 130 140
44 53 19
45 149 90
46 89 117
47 198 8
48 92 3
49 46 187
50 111 196
51 11 80
52 7 75
53 172 44
54 85 154
55 64 100
56 125 163
57 96 106
58 184 49
59 175 40
60 92 35
61 185 116
62 74 108
63 119 174
64 127 33
65 9 131
66 56 17
67 16 128
68 31 46
69 97 36
70 85 25
71 76 136
72 119 101
73 77 194
74 129 20
75 38 41
76 124 124
77 83 85
78 17 36
79 171 4
80 96 120
81 124 34
82 192 157
83 159 89
84 180 195
85 55 143
86 106 167
87 189 64
88 152 2
89 2 49
90 124 50
91 94 125
92 31 106
93 82 74
94 100 33
95 175 154
96 30 100
97 154 0
98 94 118
99 24 16
