N 100 
0 70 126
1 133 62
2 159 92
3 148 20
4 183 75
5 75 173
6 96 171
7 162 74
8 107 44
9 113 140
10 60 148
11 156 176
12 156 54
13 75 35
14 128 132
15 93 11
16 200 118
17 91 94
18 79 165
19 45 193
20 137 129
21 78 37
22 40 90
23 144 114
24 154 46
25 83 187
26 77 113
27 98 117
28 144 181
29 114 81
30 50 134
31 100 147
32 183 187
33 189 53
34 108 163
35 134 135
36 199 59
37 15 117
38 197 9
39 33 57
40 33 49
41 101 112
42 81 16
43 93 90
44 101 61
45 114 90
46 47 4
47 52 155
48 178 177
49 81 190
50 196 90
51 173 173
52 2 168
53 119 179
54 140 187
55 6 146
56 140 169
57 115 52
58 96 178
59 84 200
60 42 105
61 89 138
62 126 49
63 189 2
64 95 179
65 69 165
66 142 174
67 197 200
68 138 136
69 152 152
70 103 97
71 28 41
72 13 93
73 86 99
74 54 188
75 12 159
76 83 57
77 26 48
78 115 133
79 153 6
80 180 193
81 102 156
82 2 75
83 98 142
84 91 37
85 136 11
86 99 28
87 137 1
88 7 161
89 82 30
90 96 158
91 89 14
92 101 23
93 81 105
94 111 177
95 188 139
96 71 106
97 185 192
98 92 31
99 150 8
