N 100 
0 132 11
1 2 72
2 131 21
3 103 194
4 115 35
5 101 77
6 24 183
7 189 87
8 196 55
9 68 171
10 185 131
11 3 158
12 72 156
13 183 35
14 129 167
15 159 145
16 80 28
17 82 189
18 175 80
19 146 168
20 174 100
21 99 131
22 98 143
23 2 172
24 78 68
25 81 123
26 149 165
27 149 140
28 200 63
29 84 187
30 1 130
31 0 183
32 68 17
33 176 91
34 34 13
35 115 45
36 70 141
37 182 184
38 137 172
39 200 175
40 16 120
41 181 38
42 141 187
43 154 197
44 196 75
45 151 180
46 61 145
47 139 143
48 79 160
49 110 92
50 79 157
51 14 56
52 52 195
53 184 116
54 137 10
55 72 184
56 174 134
57 163 97
58 86 135
59 0 22
60 33 179
61 103 167
62 79 198
63 188 91
64 74 153
65 196 59
66 182 68
67 80 75
68 98 160
69 171 72
70 162 120
71 48 150
72 97 184
73 174 26
74 76 103
75 105 164
76 4 75
77 0 149
78 124 9
79 158 40
80 94 77
81 26 184
82 134 83
83 118 40
84 35 171
85 111 93
86 110 52
87 154 188
88 87 185
89 200 9
90 23 198
91 11 15
92 143 185
93 159 135
94 135 104
95 7 173
96 89 186
97 35 24
98 105 138
99 127 163
