N 100 
0 168 4
1 80 151
2 195 99
3 35 94
4 27 157
5 153 25
6 92 43
7 145 89
8 93 125
9 107 192
10 182 137
11 120 94
12 181 111
13 87 97
14 86 129
15 167 13
16 162 41
17 41 120
18 75 51
19 183 142
20 52 122
21 115 82
22 53 22
23 107 141
24 36 177
25 74 167
26 8 26
27 157 112
28 45 191
29 50 153
30 53 6
31 40 177
32 148 94
33 190 104
34 151 117
35 40 178
36 188 182
37 48 79
38 18 146
39 94 79
40 111 61
41 129 155
42 128 51
43 133 191
44 88 58
45 126 157
46 55 171
47 11 121
48 196 110
49 173 59
50 56 185
51 143 25
52 56 160
53 46 100
54 173 93
55 175 100
56 4 48
57 109 121
58 128 84
59 186 26
60 84 35
61 148 22
62 104 167
63 61 118
64 84 174
65 83 186
66 54 166
67 128 16
68 21 148
69 166 10
70 10 176
71 30 63
72 51 120
73 200 106
74 177 133
75 144 3
76 27 25
77 50 51
78 83 82
79 58 73
80 164 42
81 176 29
82 18 179
83 13 75
84 128 149
85 141 90
86 174 133
87 106 0
88 163 48
89 48 150
90 3 182
91 109 19
92 198 155
93 37 93
94 187 150
95 94 168
96 149 188
97 69 155
98 51 143
99 150 86
