N 100 
0 38 184
1 106 172
2 42 174
3 174 88
4 78 62
5 119 137
6 41 63
7 3 21
8 164 78
9 190 2
10 176 24
11 176 116
12 10 164
13 151 199
14 34 119
15 51 35
16 138 95
17 90 100
18 139 112
19 4 56
20 20 42
21 151 177
22 70 121
23 181 53
24 168 194
25 109 145
26 171 116
27 167 42
28 196 17
29 128 173
30 152 61
31 161 150
32 22 65
33 15 107
34 51 138
35 105 38
36 193 5
37 114 74
38 198 98
39 166 123
40 32 136
41 18 147
42 113 3
43 57 195
44 147 5
45 81 191
46 89 45
47 160 165
48 12 22
49 196 7
50 155 45
51 64 54
52 166 160
53 122 140
54 167 6
55 117 124
56 140 113
57 190 79
58 125 41
59 141 188
60 26 170
61 108 54
62 197 83
63 188 130
64 84 134
65 20 197
66 3 106
67 143 158
68 115 83
69 139 16
70 115 94
71 188 180
72 115 74
73 92 60
74 71 130
75 19 114
76 94 57
77 195 198
78 49 48
79 83 196
80 194 194
81 140 117
82 101 181
83 1 5
84 183 38
85 111 2
86 63 73
87 163 181
88 12 70
89 181 173
90 155 100
91 195 74
92 125 105
93 87 58
94 40 120
95 165 24
96 50 185
97 108 55
98 130 56
99 87 91
