N 100 
0 80 50
1 21 105
2 66 9
3 36 48
4 158 69
5 101 54
6 79 30
7 26 75
8 146 70
9 2 109
10 122 191
11 41 77
12 101 27
13 36 17
14 10 45
15 118 182
16 50 191
17 12 133
18 40 17
19 102 10
20 192 155
21 48 78
22 33 147
23 132 156
24 109 64
25 105 164
26 15 141
27 34 89
28 191 50
29 193 52
30 29 127
31 92 75
32 164 141
33 61 131
34 69 33
35 133 151
36 137 148
37 64 27
38 80 140
39 155 122
40 125 120
41 17 9
42 114 150
43 121 46
44 108 99
45 75 36
46 66 149
47 63 35
48 181 12
49 99 182
50 93 30
51 17 159
52 168 101
53 182 2
54 118 131
55 52 7
56 59 125
57 101 136
58 119 94
59 34 144
60 45 75
61 28 76
62 173 72
63 32 19
64 142 114
65 3 131
66 118 33
67 69 156
68 66 188
69 3 96
70 147 44
71 36 35
72 37 143
73 156 153
74 150 170
75 132 148
76 138 167
77 167 84
78 108 108
79 68 116
80 126 111
81 150 118
82 14 88
83 127 161
84 105 157
85 108 190
86 90 47
87 3 100
88 83 198
89 21 30
90 14 23
91 148 32
92 49 8
93 81 116
94 190 142
95 29 164
96 183 150
97 160 13
98 69 91
99 70 8
