N 100 
0 53 4
1 193 52
2 74 180
3 68 85
4 85 35
5 104 130
6 66 47
7 39 97
8 88 88
9 23 171
10 195 44
11 34 167
12 184 150
13 36 63
14 159 165
15 153 14
16 185 125
17 161 138
18 158 172
19 24 163
20 74 151
21 8 137
22 134 141
23 109 116
24 166 26
25 67 6
26 59 54
27 168 54
28 93 59
29 200 124
30 182 90
31 68 62
32 130 134
33 37 88
34 157 113
35 197 169
36 92 6
37 32 180
38 167 65
39 0 14
40 18 5
41 95 118
42 128 30
43 68 55
44 195 126
45 178 28
46 91 162
47 83 63
48 179 191
49 51 39
50 118 100
51 97 124
52 67 156
53 174 36
54 39 98
55 139 184
56 133 32
57 54 167
58 157 67
59 86 7
60 129 30
61 111 64
62 171 158
63 51 118
64 118 147
65 46 180
66 199 59
67 32 199
68 13 90
69 117 89
70 94 133
71 95 124
72 112 83
73 102 75
74 146 151
75 8 128
76 164 11
77 87 137
78 163 179
79 139 59
80 69 49
81 153 133
82 96 164
83 60 31
84 78 16
85 157 73
86 3 154
87 143 155
88 160 84
89 28 72
90 183 46
91 130 179
92 143 130
93 164 128
94 155 12
95 181 116
96 42 14
97 44 73
98 43 145
99 177 196
