N 100 
0 44 37
1 193 134
2 21 108
3 55 8
4 197 198
5 0 68
6 152 91
7 5 171
8 57 138
9 34 48
10 1 147
11 191 63
12 179 91
13 187 159
14 78 128
15 170 2
16 97 48
17 91 191
18 27 103
19 46 180
20 0 90
21 26 134
22 121 54
23 46 73
24 28 20
25 44 21
26 149 144
27 171 176
28 120 136
29 163 22
30 49 178
31 174 181
32 143 173
33 12 25
34 62 2
35 72 23
36 152 36
37 183 99
38 17 31
39 90 18
40 50 36
41 79 12
42 66 85
43 193 118
44 99 27
45 45 53
46 82 111
47 145 89
48 74 134
49 101 181
50 140 10
51 103 134
52 97 72
53 49 96
54 84 48
55 67 1
56 192 138
57 7 92
58 152 156
59 6 11
60 60 13
61 104 10
62 110 113
63 44 146
64 37 68
65 111 8
66 116 161
67 185 191
68 73 161
69 82 153
70 65 161
71 191 138
72 94 166
73 1 146
74 19 12
75 195 118
76 84 68
77 141 101
78 119 114
79 170 169
80 125 87
81 191 30
82 181 93
83 90 78
84 53 194
85 181 11
86 6 29
87 175 79
88 199 174
89 23 58
90 60 197
91 5 53
92 102 97
93 104 178
94 198 150
95 47 85
96 92 147
97 37 100
98 100 47
99 153 60
