N 100 
0 176 125
1 195 157
2 33 73
3 18 55
4 61 154
5 186 18
6 50 55
7 176 60
8 142 161
9 3 160
10 90 80
11 121 2
12 17 95
13 56 145
14 96 158
15 188 106
16 13 84
17 104 16
18 71 102
19 146 185
20 19 77
21 94 21
22 39 124
23 88 16
24 29 178
25 81 114
26 27 68
27 50 146
28 186 147
29 140 80
30 133 161
31 7 78
32 136 160
33 1 84
34 55 183
35 116 29
36 6 74
37 51 28
38 159 159
39 128 117
40 4 72
41 128 113
42 126 162
43 92 181
44 142 61
45 44 41
46 106 7
47 145 183
48 36 98
49 56 2
50 16 75
51 39 59
52 107 189
53 110 106
54 141 89
55 34 168
56 124 94
57 53 168
58 65 19
59 46 103
60 133 9
61 200 141
62 86 196
63 104 7
64 21 185
65 60 35
66 146 138
67 8 68
68 173 63
69 105 146
70 188 29
71 7 12
72 120 200
73 192 61
74 96 75
75 140 55
76 190 26
77 19 97
78 134 40
79 64 199
80 32 53
81 45 145
82 164 174
83 39 97
84 41 19
85 159 45
86 183 8
87 196 152
88 164 89
89 102 174
90 24 180
91 194 16
92 165 17
93 190 177
94 160 29
95 121 38
96 52 47
97 23 163
98 189 50
99 196 102
