N 100 
0 97 5
1 93 78
2 39 189
3 198 106
4 103 68
5 167 123
6 106 62
7 122 122
8 113 95
9 14 137
10 159 31
11 170 13
12 40 130
13 107 170
14 35 98
15 80 157
16 124 44
17 186 9
18 30 159
19 27 31
20 59 69
21 121 82
22 55 56
23 130 163
24 31 141
25 112 142
26 192 181
27 90 11
28 68 162
29 57 195
30 198 108
31 62 35
32 115 115
33 82 63
34 182 21
35 143 197
36 191 138
37 118 109
38 66 4
39 152 41
40 136 32
41 31 175
42 87 28
43 161 134
44 132 191
45 14 152
46 94 104
47 154 195
48 134 120
49 121 126
50 19 100
51 195 174
52 119 195
53 175 109
54 86 155
55 11 138
56 38 150
57 122 19
58 27 127
59 99 63
60 116 84
61 61 46
62 153 9
63 183 102
64 115 44
65 74 194
66 183 69
67 56 83
68 40 17
69 43 61
70 183 113
71 79 102
72 196 36
73 69 38
74 78 9
75 63 182
76 113 124
77 68 89
78 40 131
79 153 25
80 168 178
81 140 197
82 163 17
83 8 184
84 95 106
85 56 86
86 173 93
87 104 173
88 107 199
89 108 65
90 54 16
91 159 111
92 59 44
93 0 43
94 194 35
95 77 16
96 77 36
97 70 183
98 72 166
99 192 6
