N 100 
0 17 46
1 57 29
2 76 69
3 123 84
4 118 188
5 45 37
6 16 111
7 190 112
8 3 160
9 136 61
10 100 63
11 197 1
12 16 49
13 17 104
14 174 50
15 16 11
16 200 119
17 41 53
18 146 188
19 22 76
20 139 95
21 46 108
22 107 178
23 191 6
24 181 40
25 2 95
26 137 150
27 105 51
28 52 200
29 77 111
30 12 14
31 64 39
32 40 12
33 51 60
34 116 178
35 80 73
36 58 141
37 35 87
38 33 21
39 196 162
40 42 60
41 46 157
42 126 149
43 34 159
44 195 49
45 35 198
46 110 132
47 193 66
48 136 33
49 25 171
50 39 195
51 90 190
52 7 21
53 148 112
54 185 46
55 104 90
56 137 139
57 193 40
58 74 13
59 184 23
60 59 181
61 196 76
62 121 88
63 142 114
64 27 144
65 174 5
66 20 105
67 147 18
68 187 165
69 37 148
70 57 185
71 76 23
72 187 83
73 112 142
74 188 129
75 89 23
76 64 96
77 93 131
78 185 17
79 164 47
80 134 132
81 62 25
82 180 150
83 85 10
84 71 107
85 132 131
86 103 143
87 60 125
88 20 103
89 105 26
90 115 157
91 161 57
92 82 68
93 158 54
94 177 62
95 175 159
96 134 196
97 35 86
98 148 89
99 155 44
