N 100 
0 3 68
1 121 15
2 45 20
3 49 185
4 191 106
5 175 179
6 194 116
7 177 115
8 103 90
9 182 23
10 134 146
11 31 189
12 50 178
13 66 153
14 46 83
15 97 67
16 192 42
17 184 191
18 10 47
19 63 60
20 168 99
21 140 173
22 79 82
23 42 144
24 27 47
25 159 36
26 139 5
27 163 112
28 92 197
29 176 105
30 180 95
31 159 129
32 124 8
33 5 51
34 83 76
35 148 161
36 25 10
37 146 145
38 84 178
39 19 58
40 88 187
41 60 84
42 95 26
43 137 118
44 56 137
45 103 197
46 132 184
47 178 21
48 187 157
49 47 94
50 9 158
51 160 140
52 177 38
53 3 110
54 195 152
55 166 128
56 81 3
57 147 61
58 113 17
59 69 52
60 98 32
61 80 10
62 54 34
63 6 21
64 130 116
65 2 11
66 72 112
67 139 4
68 195 121
69 158 125
70 42 84
71 181 78
72 151 163
73 0 139
74 65 190
75 50 195
76 149 22
77 104 44
78 22 24
79 24 88
80 41 91
81 193 62
82 133 166
83 111 177
84 49 151
85 28 34
86 166 147
87 157 81
88 97 165
89 4 0
90 87 116
91 135 38
92 144 105
93 12 52
94 18 56
95 135 4
96 188 90
97 155 66
98 22 50
99 150 195
