N 100 
0 196 126
1 152 60
2 112 138
3 123 193
4 98 115
5 176 13
6 130 49
7 115 121
8 24 39
9 176 91
10 199 59
11 44 111
12 40 157
13 11 150
14 16 73
15 135 7
16 84 41
17 65 121
18 78 101
19 77 154
20 143 92
21 60 26
22 152 200
23 68 160
24 150 179
25 104 139
26 100 78
27 17 174
28 103 37
29 63 30
30 45 159
31 18 86
32 6 111
33 12 163
34 21 164
35 164 142
36 0 34
37 120 178
38 140 124
39 116 116
40 45 44
41 171 36
42 108 11
43 155 52
44 193 39
45 31 175
46 168 155
47 91 4
48 35 140
49 181 96
50 82 66
51 18 167
52 19 140
53 7 138
54 107 159
55 123 187
56 143 129
57 80 195
58 18 20
59 44 9
60 106 85
61 148 79
62 139 1
63 168 167
64 63 136
65 68 136
66 61 0
67 198 61
68 9 178
69 97 22
70 46 134
71 97 198
72 105 34
73 23 121
74 172 131
75 114 41
76 65 122
77 60 158
78 124 121
79 112 55
80 151 126
81 58 115
82 199 96
83 84 190
84 65 142
85 178 188
86 64 161
87 24 187
88 118 16
89 80 184
90 141 110
91 42 103
92 41 99
93 196 189
94 180 3
95 17 177
96 167 67
97 70 16
98 142 0
99 75 178
