N 100 
0 153 148
1 30 122
2 136 34
3 145 68
4 170 10
5 197 53
6 22 182
7 25 182
8 12 117
9 148 81
10 2 174
11 103 154
12 195 182
13 73 113
14 32 63
15 15 46
16 183 190
17 194 10
18 71 19
19 96 178
20 12 46
21 28 15
22 28 26
23 133 148
24 169 5
25 21 129
26 91 166
27 114 96
28 19 0
29 56 133
30 167 39
31 166 109
32 63 56
33 126 74
34 173 105
35 99 97
36 193 14
37 166 73
38 119 81
39 23 199
40 134 171
41 56 26
42 166 171
43 69 130
44 117 19
45 34 31
46 28 143
47 168 177
48 0 55
49 74 99
50 3 45
51 16 143
52 106 134
53 91 141
54 170 164
55 157 160
56 85 59
57 113 9
58 86 165
59 173 129
60 190 56
61 113 70
62 135 48
63 91 182
64 80 66
65 1 38
66 57 26
67 30 173
68 103 18
69 195 6
70 175 47
71 12 146
72 183 23
73 142 125
74 156 86
75 108 59
76 186 174
77 158 136
78 67 170
79 156 24
80 67 99
81 182 150
82 77 189
83 80 194
84 172 70
85 81 88
86 77 150
87 6 164
88 193 1
89 183 191
90 16 52
91 181 102
92 106 135
93 36 89
94 103 62
95 86 32
96 166 34
97 98 140
98 90 17
99 149 185
