N 100 
0 4 13
1 69 136
2 181 163
3 29 47
4 76 80
5 119 21
6 160 152
7 185 46
8 30 52
9 199 83
10 149 170
11 142 176
12 150 26
13 156 122
14 87 59
15 127 102
16 62 58
17 0 68
18 112 73
19 200 158
20 66 89
21 177 199
22 124 38
23 35 80
24 183 68
25 70 21
26 154 129
27 75 50
28 158 140
29 19 173
30 156 106
31 193 90
32 179 94
33 187 49
34 82 7
35 107 80
36 164 125
37 178 124
38 82 34
39 62 96
40 184 11
41 71 108
42 33 179
43 72 152
44 60 93
45 75 3
46 147 38
47 191 103
48 125 133
49 156 105
50 96 69
51 177 118
52 36 133
53 53 84
54 17 137
55 46 106
56 58 105
57 9 54
58 100 117
59 20 179
60 110 162
61 55 85
62 60 94
63 48 22
64 103 36
65 130 96
66 18 63
67 186 28
68 129 80
69 18 189
70 109 137
71 168 55
72 94 124
73 157 178
74 20 105
75 139 147
76 149 107
77 123 55
78 103 102
79 154 1
80 17 47
81 165 92
82 151 137
83 39 154
84 25 177
85 140 124
86 25 157
87 67 30
88 181 175
89 23 172
90 132 175
91 184 23
92 118 103
93 66 131
94 149 39
95 180 81
96 99 106
97 71 25
98 21 19
99 69 69
