N 100 
0 123 61
1 127 11
2 121 68
3 145 141
4 21 85
5 156 34
6 39 10
7 42 199
8 30 199
9 132 56
10 17 126
11 158 107
12 108 98
13 148 192
14 27 134
15 25 140
16 37 17
17 77 67
18 98 156
19 146 3
20 45 193
21 66 118
22 119 77
23 72 61
24 153 49
25 57 93
26 63 136
27 146 153
28 48 79
29 161 109
30 195 188
31 77 84
32 148 57
33 35 7
34 67 28
35 189 180
36 55 14
37 21 162
38 68 41
39 72 137
40 110 38
41 88 100
42 181 78
43 112 189
44 30 169
45 72 58
46 165 133
47 7 66
48 156 125
49 106 127
50 195 164
51 175 109
52 96 3
53 37 111
54 51 22
55 160 186
56 73 180
57 158 15
58 5 125
59 72 141
60 176 62
61 149 50
62 32 37
63 177 19
64 114 109
65 186 105
66 186 135
67 3 12
68 102 83
69 129 178
70 21 149
71 112 146
72 4 45
73 0 3
74 18 171
75 56 10
76 71 15
77 120 104
78 60 104
79 127 89
80 72 38
81 113 72
82 173 172
83 100 61
84 76 3
85 11 138
86 2 157
87 147 140
88 59 121
89 124 9
90 82 88
91 80 79
92 14 57
93 178 14
94 68 191
95 76 193
96 152 128
97 91 113
98 100 125
99 183 179
