N 100 
0 143 68
1 116 143
2 46 46
3 180 191
4 75 198
5 181 188
6 154 127
7 129 197
8 111 188
9 106 71
10 58 70
11 134 55
12 6 27
13 2 40
14 25 73
15 64 21
16 59 163
17 64 65
18 152 169
19 160 54
20 104 21
21 118 71
22 145 135
23 175 1
24 167 16
25 71 73
26 41 9
27 124 96
28 48 188
29 114 128
30 147 71
31 180 72
32 1 98
33 121 56
34 167 7
35 0 129
36 142 154
37 134 31
38 200 156
39 59 76
40 132 149
41 166 20
42 81 158
43 17 17
44 5 102
45 158 92
46 93 132
47 88 126
48 116 99
49 140 62
50 29 19
51 52 16
52 73 68
53 161 80
54 134 85
55 149 55
56 165 46
57 176 51
58 105 116
59 29 189
60 19 91
61 182 10
62 133 188
63 112 98
64 191 161
65 125 112
66 58 56
67 16 82
68 29 75
69 34 188
70 43 26
71 22 138
72 137 31
73 81 122
74 104 118
75 116 19
76 119 0
77 125 94
78 129 129
79 32 124
80 16 55
81 176 124
82 179 34
83 173 135
84 85 141
85 179 149
86 74 20
87 147 62
88 83 40
89 59 99
90 96 18
91 10 80
92 96 6
93 142 39
94 158 4
95 168 143
96 21 110
97 149 176
98 132 91
99 113 158
