N 100 
0 24 178
1 58 64
2 109 146
3 165 25
4 55 174
5 9 37
6 101 195
7 98 115
8 176 125
9 72 144
10 27 28
11 186 30
12 135 85
13 179 72
14 12 95
15 182 119
16 134 1
17 67 124
18 39 181
19 65 53
20 20 179
21 68 114
22 72 50
23 94 72
24 103 34
25 126 93
26 155 85
27 129 54
28 56 102
29 174 99
30 95 74
31 146 152
32 150 66
33 94 192
34 46 199
35 161 112
36 105 0
37 144 43
38 48 48
39 120 48
40 149 190
41 49 92
42 65 24
43 195 32
44 183 27
45 49 22
46 71 171
47 172 69
48 17 192
49 199 63
50 193 10
51 187 48
52 187 146
53 113 50
54 89 110
55 117 172
56 163 130
57 32 19
58 72 19
59 23 106
60 65 109
61 200 200
62 166 34
63 157 157
64 98 53
65 15 94
66 108 3
67 106 83
68 137 122
69 162 181
70 99 120
71 47 80
72 115 0
73 77 134
74 40 119
75 131 22
76 166 29
77 13 82
78 193 125
79 105 126
80 171 39
81 80 3
82 182 183
83 81 123
84 146 179
85 103 181
86 160 110
87 101 190
88 139 129
89 89 42
90 122 128
91 64 136
92 75 112
93 138 179
94 72 31
95 170 4
96 189 164
97 112 83
98 92 167
99 156 184
