N 100 
0 121 91
1 12 144
2 17 85
3 84 147
4 151 5
5 134 27
6 37 127
7 27 99
8 150 170
9 96 193
10 75 25
11 148 14
12 7 73
13 38 56
14 6 93
15 7 97
16 46 57
17 181 21
18 150 33
19 42 5
20 109 196
21 70 122
22 3 26
23 138 162
24 69 15
25 56 40
26 89 131
27 167 99
28 39 166
29 187 186
30 158 24
31 184 162
32 198 86
33 1 128
34 199 127
35 88 22
36 141 51
37 55 139
38 142 68
39 116 178
40 97 139
41 93 61
42 129 186
43 177 109
44 149 186
45 128 100
46 91 23
47 59 90
48 109 78
49 24 2
50 174 118
51 116 27
52 186 190
53 160 200
54 59 112
55 27 119
56 18 40
57 24 87
58 120 27
59 19 179
60 105 17
61 193 10
62 176 166
63 85 174
64 90 40
65 37 150
66 153 106
67 39 4
68 29 88
69 90 191
70 10 179
71 165 50
72 140 21
73 122 4
74 161 155
75 102 108
76 127 4
77 74 115
78 153 124
79 59 148
80 30 188
81 63 75
82 123 66
83 172 178
84 78 39
85 143 33
86 22 84
87 64 20
88 5 70
89 160 182
90 105 35
91 52 161
92 14 27
93 152 193
94 156 50
95 2 16
96 16 60
97 164 133
98 68 113
99 40 173
