N 100 
0 77 45
1 85 160
2 115 81
3 132 28
4 128 67
5 119 188
6 95 100
7 91 183
8 181 134
9 108 62
10 93 139
11 176 168
12 12 83
13 95 58
14 116 13
15 114 57
16 147 13
17 189 42
18 159 115
19 187 102
20 20 120
21 76 108
22 93 41
23 15 135
24 102 154
25 132 69
26 114 58
27 50 97
28 118 94
29 121 144
30 60 82
31 134 0
32 106 166
33 45 52
34 10 173
35 120 145
36 159 55
37 120 138
38 52 81
39 121 43
40 191 195
41 123 164
42 121 130
43 60 69
44 99 17
45 85 162
46 115 154
47 20 6
48 22 75
49 149 15
50 46 10
51 92 142
52 115 177
53 181 84
54 80 146
55 176 182
56 41 12
57 156 48
58 44 129
59 147 40
60 62 193
61 191 80
62 113 111
63 160 183
64 70 113
65 142 112
66 44 14
67 33 103
68 36 72
69 179 196
70 121 83
71 146 122
72 7 141
73 71 46
74 39 83
75 123 100
76 34 144
77 189 43
78 36 110
79 174 92
80 88 102
81 140 35
82 180 176
83 113 147
84 125 112
85 51 171
86 66 185
87 126 13
88 182 53
89 149 38
90 132 86
91 18 171
92 160 197
93 139 179
94 128 97
95 164 115
96 156 171
97 175 142
98 58 94
99 96 92
