N 100 
0 175 183
1 23 94
2 181 56
3 1 119
4 151 1
5 110 167
6 151 14
7 180 139
8 76 183
9 195 151
10 83 74
11 68 80
12 80 67
13 108 23
14 114 120
15 80 0
16 65 167
17 1 136
18 193 194
19 128 109
20 39 96
21 11 75
22 5 57
23 197 70
24 19 181
25 117 141
26 129 34
27 161 72
28 49 92
29 181 23
30 18 17
31 38 21
32 84 109
33 170 66
34 138 49
35 133 92
36 24 115
37 187 34
38 140 163
39 154 146
40 67 128
41 147 29
42 85 77
43 16 192
44 190 133
45 140 176
46 41 191
47 195 25
48 48 180
49 151 67
50 136 5
51 185 182
52 91 158
53 87 116
54 124 163
55 163 45
56 149 180
57 99 135
58 153 101
59 116 18
60 56 133
61 60 92
62 159 163
63 10 13
64 96 32
65 195 113
66 48 189
67 137 74
68 187 129
69 29 72
70 101 163
71 10 0
72 175 23
73 47 133
74 182 47
75 37 17
76 55 196
77 123 100
78 44 65
79 49 155
80 66 27
81 96 13
82 118 154
83 116 70
84 128 73
85 57 166
86 37 55
87 44 35
88 127 150
89 156 109
90 72 97
91 171 184
92 12 70
93 117 15
94 78 37
95 21 162
96 190 88
97 178 99
98 36 18
99 164 144
