N 100 
0 87 182
1 66 71
2 193 43
3 153 172
4 6 72
5 177 166
6 55 172
7 122 61
8 90 167
9 105 119
10 87 164
11 66 100
12 177 18
13 126 98
14 47 172
15 6 131
16 165 47
17 163 171
18 18 199
19 193 47
20 186 154
21 109 53
22 191 32
23 37 75
24 32 101
25 43 164
26 32 123
27 62 39
28 158 62
29 150 200
30 157 113
31 47 55
32 155 75
33 142 6
34 157 82
35 39 18
36 55 49
37 158 131
38 117 91
39 37 195
40 149 174
41 126 127
42 198 175
43 0 52
44 102 187
45 72 73
46 136 94
47 142 50
48 197 16
49 82 47
50 158 65
51 135 184
52 88 189
53 78 10
54 6 149
55 102 148
56 112 137
57 5 188
58 190 1
59 6 122
60 161 145
61 128 44
62 192 33
63 99 99
64 52 13
65 166 27
66 155 129
67 100 199
68 1 164
69 120 191
70 88 126
71 160 140
72 149 181
73 99 187
74 109 196
75 159 45
76 38 95
77 108 18
78 1 75
79 110 41
80 104 78
81 184 20
82 59 104
83 67 57
84 130 16
85 12 52
86 29 50
87 151 84
88 135 46
89 157 36
90 154 107
91 125 83
92 122 60
93 189 76
94 171 119
95 178 181
96 121 17
97 196 39
98 83 26
99 121 70
