N 100 
0 173 56
1 161 31
2 194 114
3 111 5
4 184 87
5 14 46
6 193 173
7 139 66
8 13 193
9 16 14
10 128 15
11 164 39
12 58 43
13 37 18
14 16 126
15 115 61
16 166 15
17 46 73
18 53 126
19 147 38
20 183 48
21 146 99
22 77 38
23 105 101
24 118 52
25 121 168
26 32 79
27 95 189
28 178 42
29 0 45
30 198 138
31 48 105
32 80 134
33 171 4
34 129 15
35 164 145
36 92 2
37 78 34
38 136 197
39 113 43
40 91 181
41 69 128
42 68 157
43 29 109
44 133 87
45 82 165
46 88 160
47 60 72
48 14 188
49 71 186
50 137 27
51 31 105
52 94 95
53 67 77
54 43 31
55 192 169
56 158 36
57 58 176
58 137 199
59 18 64
60 115 43
61 62 184
62 53 145
63 47 101
64 8 159
65 153 16
66 158 140
67 143 83
68 39 160
69 36 80
70 126 97
71 140 119
72 56 117
73 14 123
74 181 139
75 31 121
76 151 142
77 157 183
78 53 38
79 21 37
80 10 74
81 50 64
82 169 191
83 192 81
84 183 158
85 129 187
86 11 82
87 72 31
88 192 73
89 122 106
90 161 178
91 8 156
92 79 160
93 103 113
94 24 30
95 34 3
96 200 50
97 71 69
98 144 30
99 25 184
