N 200 
0 15 15
1 30 21
2 7 15
3 5 26
4 24 3
5 8 16
6 16 1
7 26 24
8 2 6
9 26 2
10 22 15
11 11 4
12 20 27
13 2 13
14 20 29
15 16 6
16 16 10
17 20 1
18 30 3
19 10 26
20 16 11
21 8 8
22 30 19
23 27 13
24 28 12
25 4 26
26 23 19
27 12 7
28 10 9
29 20 6
30 13 3
31 25 10
32 18 28
33 12 18
34 0 12
35 18 15
36 29 16
37 14 23
38 8 30
39 20 20
40 25 16
41 18 5
42 1 18
43 30 20
44 24 4
45 24 14
46 10 3
47 30 23
48 5 23
49 26 21
50 15 5
51 10 23
52 6 27
53 29 2
54 13 20
55 3 4
56 25 2
57 11 29
58 10 24
59 3 2
60 24 13
61 6 11
62 17 28
63 4 20
64 8 29
65 20 25
66 11 20
67 18 30
68 20 30
69 20 22
70 12 4
71 2 17
72 0 23
73 20 0
74 8 14
75 28 6
76 9 1
77 15 6
78 22 3
79 27 2
80 20 10
81 6 29
82 28 3
83 16 9
84 23 29
85 17 18
86 16 3
87 1 0
88 21 14
89 25 8
90 7 7
91 0 26
92 29 20
93 8 15
94 19 20
95 9 24
96 24 17
97 23 27
98 10 21
99 26 29
100 2 12
101 29 22
102 16 4
103 17 1
104 23 10
105 25 9
106 26 6
107 13 4
108 16 17
109 27 8
110 15 14
111 20 13
112 29 8
113 29 27
114 16 0
115 6 26
116 28 30
117 8 1
118 28 24
119 13 8
120 10 29
121 17 9
122 13 2
123 19 14
124 28 1
125 27 19
126 4 5
127 27 3
128 0 16
129 16 27
130 4 8
131 22 12
132 10 22
133 16 2
134 17 6
135 2 30
136 30 2
137 24 2
138 4 30
139 6 9
140 20 15
141 16 29
142 14 28
143 15 11
144 29 11
145 20 3
146 30 14
147 6 7
148 7 14
149 4 18
150 12 30
151 16 30
152 28 19
153 2 20
154 8 4
155 23 26
156 6 4
157 11 16
158 23 1
159 5 20
160 10 8
161 17 22
162 8 13
163 29 18
164 25 3
165 14 8
166 3 11
167 2 3
168 5 14
169 8 0
170 1 26
171 15 29
172 30 5
173 16 12
174 16 7
175 23 13
176 9 14
177 13 26
178 5 25
179 26 16
180 8 5
181 21 30
182 7 0
183 20 5
184 24 8
185 21 29
186 2 23
187 6 3
188 3 29
189 7 4
190 24 24
191 16 20
192 14 30
193 12 27
194 9 17
195 28 25
196 0 11
197 3 5
198 26 7
199 26 5
