N 100 
0 57 174
1 138 174
2 149 159
3 48 160
4 48 23
5 97 156
6 168 39
7 177 135
8 156 176
9 159 106
10 125 179
11 77 57
12 107 149
13 1 58
14 177 190
15 47 162
16 200 41
17 22 114
18 106 170
19 38 160
20 156 113
21 75 25
22 6 85
23 27 15
24 60 86
25 29 100
26 191 110
27 64 42
28 25 159
29 86 175
30 28 80
31 86 198
32 54 14
33 148 149
34 95 55
35 54 7
36 1 168
37 196 46
38 108 121
39 89 59
40 34 39
41 53 50
42 4 30
43 187 32
44 164 26
45 40 42
46 13 196
47 190 120
48 159 107
49 6 184
50 49 52
51 19 146
52 186 55
53 21 45
54 127 62
55 16 184
56 43 169
57 56 143
58 42 144
59 186 131
60 109 72
61 5 188
62 25 105
63 61 98
64 115 59
65 143 137
66 26 69
67 143 4
68 136 159
69 60 129
70 112 151
71 129 55
72 179 68
73 184 177
74 10 62
75 174 79
76 59 137
77 92 56
78 101 3
79 173 121
80 147 66
81 64 47
82 114 180
83 200 87
84 97 183
85 11 157
86 66 156
87 40 112
88 124 141
89 70 117
90 38 80
91 50 0
92 199 41
93 96 71
94 93 15
95 171 25
96 124 172
97 128 78
98 91 167
99 111 95
