N 100 
0 6 173
1 134 61
2 200 189
3 127 137
4 19 193
5 93 177
6 87 167
7 31 58
8 71 119
9 132 15
10 167 57
11 59 101
12 128 117
13 131 114
14 115 44
15 14 12
16 85 67
17 19 185
18 24 195
19 33 113
20 152 112
21 144 126
22 164 157
23 51 184
24 60 152
25 162 176
26 75 56
27 79 122
28 92 54
29 96 42
30 148 105
31 116 74
32 126 9
33 13 36
34 117 92
35 71 76
36 13 137
37 18 71
38 167 97
39 67 37
40 22 184
41 17 103
42 3 119
43 21 151
44 148 169
45 186 81
46 150 66
47 187 22
48 171 174
49 48 82
50 2 108
51 1 21
52 6 95
53 143 52
54 83 7
55 4 54
56 197 91
57 167 128
58 76 103
59 48 145
60 6 76
61 36 184
62 168 32
63 62 183
64 29 6
65 164 57
66 129 151
67 163 161
68 17 46
69 171 185
70 172 75
71 185 119
72 107 85
73 104 129
74 31 156
75 18 20
76 35 10
77 172 70
78 145 191
79 95 188
80 143 156
81 75 58
82 181 101
83 27 45
84 3 128
85 100 170
86 104 124
87 176 5
88 158 71
89 110 118
90 52 49
91 141 43
92 38 135
93 126 99
94 51 46
95 170 199
96 141 193
97 53 88
98 104 50
99 143 24
