N 100 
0 114 120
1 179 55
2 87 178
3 48 170
4 159 141
5 87 146
6 97 28
7 112 7
8 146 13
9 153 164
10 15 168
11 133 0
12 20 93
13 145 147
14 12 7
15 155 27
16 36 22
17 8 54
18 32 192
19 152 24
20 112 6
21 11 118
22 21 99
23 181 191
24 145 81
25 13 165
26 55 95
27 146 29
28 21 63
29 111 79
30 180 92
31 66 26
32 177 115
33 19 73
34 41 139
35 81 87
36 67 120
37 64 49
38 194 5
39 122 51
40 152 174
41 156 184
42 180 197
43 42 142
44 145 54
45 147 2
46 65 17
47 113 73
48 82 55
49 46 69
50 186 121
51 22 132
52 103 54
53 135 68
54 47 18
55 173 134
56 74 81
57 110 40
58 58 90
59 117 138
60 65 172
61 91 7
62 185 166
63 70 4
64 12 112
65 67 28
66 169 197
67 196 13
68 17 182
69 159 55
70 150 63
71 169 152
72 139 43
73 4 30
74 37 55
75 2 9
76 88 159
77 103 155
78 125 92
79 48 156
80 59 145
81 195 199
82 154 171
83 1 74
84 24 60
85 69 148
86 121 2
87 10 89
88 58 60
89 25 174
90 75 50
91 188 32
92 80 153
93 198 138
94 147 153
95 66 23
96 6 88
97 143 147
98 38 197
99 49 150
