N 100 
0 103 11
1 75 51
2 51 63
3 27 198
4 104 109
5 196 174
6 38 108
7 63 138
8 14 133
9 72 19
10 129 129
11 115 128
12 32 160
13 183 1
14 172 122
15 9 19
16 144 118
17 75 118
18 40 102
19 26 82
20 95 100
21 15 126
22 191 43
23 16 14
24 97 199
25 198 158
26 109 140
27 27 47
28 40 54
29 44 137
30 66 138
31 42 170
32 8 109
33 22 133
34 4 12
35 105 103
36 32 185
37 31 193
38 103 76
39 127 138
40 18 137
41 17 42
42 35 18
43 67 50
44 148 177
45 185 55
46 45 97
47 88 85
48 80 130
49 122 6
50 8 178
51 110 27
52 166 97
53 10 11
54 175 44
55 154 66
56 107 192
57 94 76
58 85 75
59 9 53
60 82 54
61 25 144
62 197 41
63 150 70
64 141 0
65 2 133
66 134 31
67 34 4
68 112 114
69 44 42
70 97 21
71 83 8
72 91 115
73 129 162
74 98 174
75 165 141
76 60 79
77 2 29
78 119 53
79 68 162
80 28 58
81 143 86
82 77 132
83 33 138
84 17 149
85 170 45
86 191 0
87 25 123
88 56 37
89 134 79
90 76 70
91 182 142
92 57 146
93 199 38
94 14 88
95 127 97
96 154 33
97 144 2
98 6 83
99 37 128
