N 100 
0 133 112
1 20 186
2 5 192
3 131 115
4 184 173
5 85 74
6 71 183
7 57 136
8 33 24
9 108 145
10 89 193
11 115 12
12 150 119
13 144 76
14 8 130
15 116 118
16 177 196
17 81 79
18 85 121
19 176 90
20 121 149
21 163 148
22 35 27
23 23 135
24 74 46
25 133 63
26 193 169
27 109 0
28 174 169
29 145 153
30 15 79
31 200 135
32 140 162
33 74 86
34 160 178
35 94 78
36 19 142
37 10 134
38 89 7
39 186 196
40 78 138
41 174 89
42 138 0
43 119 140
44 5 104
45 115 182
46 144 9
47 70 138
48 59 108
49 181 77
50 4 0
51 106 29
52 80 186
53 79 120
54 118 79
55 170 197
56 63 135
57 79 110
58 173 77
59 23 133
60 147 180
61 40 119
62 111 168
63 112 185
64 75 190
65 141 76
66 112 14
67 147 151
68 71 23
69 195 109
70 131 185
71 61 49
72 185 191
73 160 157
74 133 141
75 174 136
76 156 106
77 117 49
78 49 130
79 162 7
80 137 92
81 68 17
82 96 192
83 95 9
84 126 137
85 98 50
86 11 47
87 25 21
88 157 17
89 36 6
90 132 169
91 105 123
92 170 187
93 71 3
94 171 199
95 71 15
96 76 23
97 113 122
98 184 124
99 87 96
