N 100 
0 154 28
1 112 191
2 7 153
3 38 79
4 5 178
5 145 121
6 179 125
7 168 57
8 96 49
9 34 86
10 92 41
11 149 145
12 78 7
13 70 111
14 138 121
15 7 152
16 22 196
17 116 196
18 20 55
19 200 75
20 101 95
21 67 110
22 4 33
23 166 75
24 13 113
25 71 11
26 116 47
27 22 122
28 81 162
29 99 181
30 180 175
31 120 36
32 46 73
33 117 182
34 168 51
35 153 32
36 45 179
37 45 106
38 141 163
39 190 191
40 109 68
41 85 152
42 76 7
43 39 82
44 28 141
45 129 49
46 26 130
47 137 60
48 113 0
49 186 194
50 175 56
51 62 35
52 109 114
53 175 94
54 138 80
55 156 161
56 84 155
57 34 6
58 197 54
59 51 88
60 184 117
61 58 126
62 1 23
63 82 85
64 173 192
65 194 32
66 117 141
67 55 107
68 43 41
69 31 122
70 153 136
71 94 157
72 30 100
73 90 183
74 194 70
75 66 65
76 67 122
77 136 3
78 129 195
79 80 185
80 176 78
81 87 181
82 15 67
83 161 25
84 40 62
85 59 50
86 121 93
87 106 96
88 114 43
89 8 164
90 92 141
91 12 41
92 31 96
93 0 21
94 71 108
95 154 149
96 43 150
97 93 146
98 172 195
99 44 162
