N 100 
0 105 76
1 134 5
2 188 139
3 193 26
4 116 191
5 58 58
6 11 190
7 0 66
8 29 11
9 0 30
10 152 49
11 106 182
12 191 149
13 150 150
14 59 51
15 174 165
16 7 69
17 20 137
18 126 81
19 77 131
20 120 181
21 120 30
22 197 92
23 161 16
24 186 119
25 3 168
26 183 52
27 152 52
28 31 37
29 75 142
30 197 25
31 159 104
32 188 190
33 139 115
34 102 173
35 55 99
36 30 177
37 6 0
38 1 75
39 9 81
40 10 187
41 59 44
42 15 176
43 133 65
44 120 83
45 95 65
46 96 119
47 7 163
48 107 32
49 64 67
50 28 198
51 17 143
52 117 10
53 142 112
54 117 101
55 36 92
56 185 69
57 179 99
58 76 151
59 19 17
60 98 117
61 114 88
62 168 84
63 36 46
64 68 82
65 196 46
66 166 152
67 30 94
68 15 196
69 93 46
70 162 78
71 146 146
72 113 84
73 135 172
74 184 79
75 36 41
76 94 14
77 74 15
78 18 85
79 88 117
80 190 83
81 49 67
82 11 14
83 106 118
84 19 76
85 148 119
86 151 144
87 179 121
88 100 30
89 70 192
90 174 108
91 148 1
92 148 25
93 140 154
94 156 4
95 127 175
96 24 48
97 53 47
98 8 195
99 47 82
