N 100 
0 104 185
1 122 21
2 129 137
3 34 31
4 40 81
5 118 113
6 142 95
7 142 65
8 45 159
9 26 24
10 17 120
11 135 31
12 170 57
13 1 86
14 157 80
15 143 80
16 176 157
17 46 89
18 119 139
19 6 11
20 86 109
21 160 149
22 30 100
23 11 157
24 84 2
25 109 157
26 99 95
27 97 109
28 51 32
29 8 181
30 66 197
31 147 199
32 66 102
33 141 72
34 63 97
35 130 154
36 184 48
37 194 9
38 16 133
39 119 128
40 154 44
41 4 5
42 29 89
43 25 178
44 101 66
45 107 106
46 154 148
47 35 28
48 97 57
49 121 81
50 84 30
51 194 94
52 53 148
53 11 146
54 191 28
55 100 15
56 48 38
57 58 106
58 172 104
59 57 21
60 184 135
61 86 171
62 98 64
63 98 50
64 73 141
65 16 72
66 64 36
67 112 177
68 200 84
69 173 120
70 196 95
71 153 131
72 131 39
73 101 87
74 3 144
75 79 191
76 10 124
77 44 168
78 174 17
79 42 141
80 29 103
81 198 144
82 64 180
83 189 32
84 53 188
85 6 132
86 129 54
87 101 58
88 57 159
89 67 131
90 92 20
91 53 169
92 43 127
93 136 3
94 147 175
95 150 56
96 88 114
97 108 128
98 133 18
99 162 172
