N 100 
0 193 191
1 126 31
2 152 153
3 153 94
4 84 65
5 126 65
6 59 141
7 131 60
8 31 178
9 101 156
10 103 101
11 64 175
12 89 155
13 17 51
14 152 93
15 68 172
16 37 177
17 140 108
18 145 199
19 175 69
20 148 194
21 54 98
22 60 71
23 103 136
24 160 31
25 114 185
26 33 28
27 193 188
28 183 193
29 46 20
30 59 137
31 15 60
32 156 75
33 122 71
34 13 94
35 125 104
36 13 91
37 28 44
38 156 60
39 31 93
40 142 50
41 181 29
42 26 180
43 92 182
44 150 41
45 103 11
46 22 148
47 175 75
48 47 49
49 43 53
50 4 150
51 181 139
52 141 71
53 197 45
54 172 24
55 60 84
56 32 157
57 123 14
58 105 67
59 83 86
60 174 161
61 135 102
62 126 6
63 12 95
64 190 163
65 15 46
66 65 127
67 62 80
68 124 165
69 83 88
70 93 174
71 163 193
72 42 113
73 50 166
74 58 174
75 22 113
76 160 86
77 125 31
78 46 8
79 67 148
80 142 155
81 186 172
82 155 125
83 62 127
84 164 194
85 130 164
86 173 101
87 117 126
88 166 80
89 122 32
90 156 71
91 140 155
92 135 15
93 47 199
94 147 27
95 14 27
96 176 94
97 8 14
98 43 85
99 29 173
