N 100 
0 88 139
1 146 78
2 192 75
3 195 6
4 103 30
5 98 25
6 143 60
7 91 20
8 85 1
9 87 123
10 126 189
11 109 106
12 172 31
13 9 94
14 133 199
15 169 28
16 64 12
17 143 89
18 96 148
19 166 105
20 27 104
21 36 10
22 198 90
23 141 162
24 90 42
25 109 169
26 99 107
27 45 79
28 72 185
29 20 141
30 174 11
31 141 115
32 53 134
33 40 191
34 34 192
35 13 42
36 182 122
37 120 51
38 162 191
39 3 114
40 87 14
41 96 169
42 131 194
43 39 105
44 43 50
45 79 33
46 181 153
47 184 182
48 105 142
49 160 189
50 92 64
51 70 73
52 179 110
53 28 51
54 51 140
55 19 192
56 131 170
57 91 99
58 97 14
59 107 110
60 5 73
61 151 123
62 60 46
63 111 170
64 6 114
65 139 174
66 64 31
67 0 196
68 51 169
69 2 23
70 153 21
71 164 85
72 97 82
73 102 117
74 57 56
75 6 43
76 171 15
77 161 72
78 195 65
79 76 6
80 136 198
81 65 57
82 152 76
83 29 33
84 116 35
85 76 129
86 48 132
87 76 88
88 143 118
89 182 123
90 72 186
91 104 80
92 31 1
93 61 39
94 180 76
95 143 141
96 140 109
97 48 194
98 117 15
99 121 30
