N 100 
0 46 13
1 192 134
2 157 199
3 138 69
4 33 91
5 115 49
6 173 137
7 120 174
8 43 24
9 28 163
10 112 190
11 52 22
12 10 159
13 129 42
14 112 163
15 94 171
16 21 81
17 188 116
18 79 143
19 11 187
20 105 171
21 143 124
22 101 43
23 105 158
24 186 42
25 5 64
26 189 161
27 173 97
28 38 91
29 174 185
30 194 102
31 38 108
32 104 123
33 4 173
34 165 21
35 182 40
36 44 142
37 140 16
38 89 163
39 134 192
40 124 15
41 29 174
42 161 133
43 1 70
44 44 176
45 182 170
46 190 171
47 198 68
48 122 41
49 56 165
50 89 53
51 57 141
52 197 22
53 119 138
54 29 48
55 88 138
56 41 155
57 92 21
58 168 178
59 83 21
60 71 145
61 187 195
62 115 62
63 28 112
64 161 9
65 105 111
66 63 82
67 17 37
68 54 113
69 143 42
70 179 100
71 95 160
72 12 74
73 12 163
74 76 81
75 95 172
76 169 173
77 91 97
78 136 114
79 147 176
80 51 139
81 61 45
82 129 9
83 192 123
84 19 7
85 142 59
86 126 146
87 134 146
88 81 166
89 55 106
90 153 121
91 128 19
92 20 13
93 97 136
94 35 62
95 8 105
96 4 9
97 12 67
98 127 190
99 71 34
