N 100 
0 174 96
1 68 140
2 18 72
3 167 50
4 101 57
5 7 170
6 20 196
7 123 32
8 155 25
9 195 15
10 0 4
11 82 126
12 38 152
13 156 9
14 31 147
15 96 95
16 80 42
17 123 87
18 10 136
19 179 56
20 200 163
21 171 163
22 147 9
23 196 79
24 200 14
25 56 188
26 109 12
27 158 30
28 191 2
29 148 24
30 139 179
31 65 96
32 104 155
33 4 109
34 31 190
35 15 195
36 180 156
37 49 91
38 164 111
39 9 156
40 4 159
41 50 88
42 7 109
43 117 84
44 165 60
45 181 195
46 118 19
47 34 163
48 9 51
49 28 163
50 155 66
51 81 60
52 168 198
53 14 41
54 180 184
55 68 153
56 5 171
57 27 61
58 6 160
59 96 190
60 30 27
61 100 183
62 143 137
63 173 40
64 69 160
65 181 31
66 130 59
67 91 86
68 76 191
69 68 23
70 126 42
71 111 108
72 9 178
73 59 127
74 19 25
75 127 117
76 72 175
77 105 181
78 2 69
79 61 1
80 192 84
81 108 108
82 89 117
83 168 6
84 79 11
85 130 6
86 105 42
87 9 95
88 62 175
89 108 194
90 166 58
91 180 17
92 100 111
93 56 117
94 18 57
95 103 77
96 122 41
97 82 56
98 91 140
99 74 139
