N 100 
0 30 192
1 70 41
2 189 37
3 5 196
4 155 89
5 89 80
6 126 148
7 198 33
8 134 95
9 26 81
10 134 183
11 121 96
12 135 126
13 197 89
14 46 188
15 184 103
16 59 53
17 105 7
18 51 151
19 191 191
20 149 147
21 17 137
22 100 43
23 29 189
24 15 186
25 153 179
26 6 48
27 178 113
28 141 60
29 78 79
30 84 104
31 148 5
32 104 184
33 79 31
34 180 97
35 93 188
36 106 15
37 71 21
38 184 41
39 155 106
40 137 61
41 16 195
42 126 112
43 153 109
44 133 105
45 150 21
46 163 122
47 174 176
48 146 16
49 180 185
50 143 132
51 168 54
52 62 93
53 25 28
54 131 7
55 13 153
56 74 78
57 159 84
58 188 58
59 112 33
60 128 52
61 88 75
62 90 183
63 22 8
64 26 12
65 198 20
66 113 145
67 0 85
68 141 34
69 134 72
70 129 128
71 197 121
72 122 42
73 85 154
74 115 35
75 32 114
76 51 17
77 155 48
78 14 115
79 51 99
80 72 124
81 80 18
82 50 135
83 54 119
84 36 148
85 173 18
86 0 48
87 159 81
88 191 36
89 130 199
90 58 115
91 100 25
92 192 32
93 194 130
94 75 65
95 61 130
96 194 127
97 103 132
98 14 88
99 19 173
