N 100 
0 42 115
1 34 29
2 85 114
3 155 38
4 28 43
5 58 21
6 71 70
7 118 91
8 140 29
9 173 7
10 191 114
11 137 185
12 193 100
13 75 173
14 143 132
15 66 194
16 107 124
17 108 164
18 75 167
19 13 69
20 138 110
21 125 24
22 9 141
23 122 100
24 141 196
25 154 73
26 136 66
27 48 10
28 194 84
29 64 60
30 125 17
31 85 143
32 159 41
33 41 21
34 177 112
35 163 54
36 36 184
37 44 31
38 110 36
39 145 93
40 41 112
41 78 47
42 183 7
43 193 117
44 20 28
45 105 18
46 168 176
47 73 188
48 3 110
49 78 27
50 152 117
51 9 159
52 21 119
53 100 109
54 54 194
55 101 98
56 110 21
57 115 100
58 101 8
59 116 163
60 128 178
61 41 119
62 147 22
63 176 50
64 33 106
65 193 48
66 146 41
67 126 15
68 189 83
69 73 146
70 68 87
71 65 78
72 150 162
73 17 123
74 3 184
75 24 181
76 72 16
77 98 135
78 80 77
79 113 86
80 18 21
81 22 50
82 21 72
83 122 184
84 92 81
85 189 187
86 190 109
87 54 28
88 127 93
89 46 111
90 125 104
91 126 49
92 136 50
93 92 7
94 191 7
95 14 185
96 177 83
97 34 200
98 84 115
99 22 1
