N 100 
0 42 132
1 87 139
2 114 114
3 74 186
4 83 39
5 119 114
6 130 54
7 196 50
8 160 96
9 73 171
10 3 166
11 45 91
12 177 108
13 81 18
14 72 181
15 30 68
16 172 78
17 184 31
18 103 183
19 167 6
20 164 66
21 52 197
22 95 19
23 153 93
24 191 98
25 103 7
26 120 191
27 140 52
28 173 134
29 107 133
30 17 11
31 174 182
32 104 71
33 156 121
34 149 134
35 73 138
36 110 114
37 135 21
38 156 41
39 49 66
40 134 55
41 143 61
42 135 189
43 118 130
44 93 181
45 14 82
46 166 41
47 42 101
48 66 19
49 34 110
50 52 129
51 149 130
52 7 146
53 177 91
54 159 185
55 124 43
56 163 127
57 154 176
58 58 126
59 172 13
60 195 135
61 74 148
62 93 35
63 16 104
64 63 153
65 139 110
66 30 0
67 133 86
68 34 197
69 22 160
70 105 7
71 135 141
72 119 40
73 89 50
74 79 45
75 113 35
76 200 172
77 62 35
78 191 8
79 170 87
80 127 160
81 119 84
82 157 92
83 31 29
84 89 123
85 152 146
86 27 148
87 65 50
88 76 147
89 174 76
90 108 141
91 73 130
92 197 174
93 98 147
94 140 98
95 42 61
96 91 62
97 172 11
98 43 71
99 39 27
