N 100 
0 54 164
1 37 53
2 51 159
3 154 169
4 118 102
5 112 27
6 136 55
7 135 0
8 151 18
9 151 54
10 73 116
11 196 39
12 155 109
13 51 157
14 191 123
15 159 192
16 144 162
17 128 125
18 67 34
19 101 146
20 195 165
21 58 138
22 170 28
23 156 200
24 104 180
25 95 148
26 162 104
27 78 26
28 155 58
29 12 195
30 71 159
31 46 164
32 84 186
33 177 156
34 96 72
35 4 119
36 68 185
37 47 143
38 80 24
39 84 152
40 110 6
41 123 0
42 157 99
43 93 105
44 124 154
45 89 64
46 186 16
47 7 74
48 113 195
49 186 89
50 8 60
51 87 108
52 158 120
53 190 62
54 182 146
55 141 121
56 178 76
57 5 13
58 84 46
59 62 65
60 10 93
61 9 189
62 59 47
63 81 92
64 23 155
65 49 66
66 97 143
67 5 115
68 42 95
69 125 175
70 193 106
71 71 161
72 177 195
73 115 132
74 158 107
75 103 114
76 152 148
77 124 147
78 72 49
79 178 32
80 101 137
81 110 138
82 6 33
83 169 62
84 95 34
85 79 13
86 45 39
87 35 68
88 23 28
89 35 31
90 24 81
91 8 132
92 194 17
93 44 13
94 53 56
95 27 162
96 186 93
97 54 36
98 119 106
99 186 29
