N 100 
0 0 30
1 2 55
2 187 24
3 51 188
4 144 25
5 109 183
6 110 66
7 176 107
8 157 58
9 56 124
10 12 88
11 191 94
12 95 4
13 118 135
14 61 113
15 139 162
16 198 166
17 75 164
18 160 19
19 47 64
20 136 75
21 122 34
22 78 169
23 120 189
24 152 54
25 25 173
26 154 52
27 82 196
28 100 35
29 90 94
30 4 189
31 193 31
32 67 17
33 121 199
34 183 42
35 84 199
36 158 158
37 134 29
38 32 190
39 150 12
40 71 198
41 179 52
42 13 105
43 107 27
44 27 142
45 108 72
46 86 45
47 172 8
48 66 64
49 5 115
50 199 23
51 105 70
52 20 28
53 101 195
54 164 85
55 90 85
56 92 138
57 119 192
58 20 69
59 68 68
60 73 54
61 136 52
62 57 197
63 35 141
64 85 126
65 32 44
66 156 177
67 144 164
68 101 147
69 84 92
70 67 122
71 83 55
72 73 93
73 37 186
74 108 161
75 143 37
76 140 155
77 57 193
78 168 52
79 130 10
80 8 5
81 198 80
82 105 184
83 31 16
84 196 147
85 95 37
86 38 112
87 177 162
88 179 153
89 56 44
90 26 119
91 104 49
92 168 39
93 12 69
94 88 199
95 70 84
96 53 5
97 84 68
98 184 2
99 114 167
