N 100 
0 136 185
1 112 150
2 84 38
3 66 119
4 38 138
5 182 162
6 199 145
7 113 38
8 56 108
9 31 157
10 169 126
11 144 197
12 148 72
13 90 131
14 116 79
15 178 102
16 183 140
17 123 94
18 114 147
19 155 188
20 62 134
21 169 73
22 151 101
23 151 34
24 3 41
25 170 171
26 131 84
27 172 137
28 104 148
29 125 10
30 192 118
31 104 49
32 115 32
33 175 51
34 136 46
35 182 141
36 162 118
37 62 28
38 182 188
39 141 199
40 71 10
41 184 185
42 125 173
43 79 1
44 168 174
45 2 134
46 64 27
47 32 186
48 35 51
49 44 197
50 5 98
51 52 178
52 90 62
53 49 30
54 158 36
55 186 145
56 114 135
57 165 125
58 77 168
59 93 106
60 13 196
61 46 16
62 27 153
63 158 119
64 108 6
65 17 141
66 95 187
67 149 4
68 15 130
69 0 60
70 26 19
71 197 106
72 152 153
73 4 87
74 191 175
75 85 171
76 95 160
77 76 98
78 132 149
79 120 52
80 157 9
81 82 143
82 11 150
83 139 95
84 118 9
85 158 60
86 22 17
87 41 80
88 200 89
89 67 121
90 182 196
91 12 125
92 179 175
93 199 55
94 107 142
95 138 197
96 61 23
97 197 193
98 72 161
99 0 83
