N 100 
0 168 3
1 171 183
2 68 134
3 35 17
4 78 108
5 170 188
6 175 148
7 125 127
8 28 114
9 178 197
10 101 185
11 113 60
12 175 140
13 78 126
14 131 73
15 137 123
16 185 97
17 40 10
18 6 45
19 52 174
20 82 94
21 185 83
22 52 71
23 89 193
24 112 107
25 89 174
26 184 93
27 80 51
28 76 30
29 5 64
30 77 175
31 21 13
32 69 116
33 149 42
34 95 159
35 65 61
36 158 1
37 38 23
38 38 166
39 184 111
40 66 77
41 82 81
42 42 174
43 80 29
44 170 194
45 73 131
46 149 132
47 94 101
48 183 199
49 100 97
50 104 129
51 59 105
52 145 13
53 150 103
54 72 114
55 35 135
56 30 78
57 17 132
58 54 74
59 116 148
60 134 59
61 41 18
62 44 108
63 146 129
64 109 64
65 14 125
66 13 51
67 18 32
68 83 190
69 5 62
70 92 40
71 59 145
72 66 181
73 161 156
74 183 184
75 48 65
76 167 130
77 132 89
78 79 197
79 40 72
80 150 139
81 189 66
82 120 180
83 61 189
84 123 171
85 53 172
86 119 74
87 175 191
88 188 25
89 136 54
90 193 137
91 172 193
92 173 196
93 185 51
94 99 179
95 9 68
96 99 42
97 77 1
98 52 22
99 32 189
