N 100 
0 102 116
1 21 144
2 194 157
3 128 55
4 84 118
5 161 14
6 47 70
7 28 115
8 139 134
9 145 118
10 186 109
11 120 187
12 48 41
13 6 89
14 44 107
15 22 118
16 148 19
17 109 178
18 137 109
19 59 89
20 63 25
21 103 77
22 102 174
23 56 42
24 128 152
25 196 195
26 160 105
27 148 105
28 19 101
29 39 122
30 159 85
31 0 179
32 51 100
33 87 85
34 86 195
35 164 141
36 149 65
37 134 60
38 116 77
39 34 94
40 198 150
41 18 172
42 29 142
43 143 129
44 188 29
45 66 191
46 196 102
47 51 5
48 17 72
49 33 194
50 81 18
51 168 75
52 32 95
53 174 179
54 186 142
55 1 91
56 54 127
57 3 94
58 16 85
59 102 83
60 8 143
61 197 172
62 186 114
63 71 99
64 92 120
65 62 109
66 121 139
67 119 80
68 84 60
69 136 52
70 17 104
71 181 138
72 175 144
73 43 165
74 181 199
75 76 154
76 2 84
77 16 33
78 126 97
79 89 105
80 31 34
81 121 172
82 179 162
83 169 88
84 86 62
85 90 37
86 174 88
87 49 117
88 125 143
89 35 167
90 98 36
91 145 13
92 23 89
93 80 153
94 109 155
95 180 79
96 197 139
97 144 83
98 51 107
99 93 26
