N 100 
0 15 151
1 124 181
2 44 125
3 177 129
4 142 131
5 74 50
6 182 85
7 167 58
8 143 136
9 187 131
10 199 131
11 166 19
12 152 38
13 41 71
14 157 164
15 70 92
16 81 169
17 88 12
18 179 85
19 160 2
20 81 198
21 113 58
22 63 33
23 3 110
24 51 98
25 173 25
26 99 197
27 32 107
28 200 170
29 99 60
30 36 145
31 15 140
32 196 133
33 61 70
34 35 197
35 135 61
36 158 61
37 71 17
38 171 17
39 91 127
40 74 128
41 41 144
42 88 137
43 108 94
44 83 9
45 23 50
46 29 144
47 98 116
48 44 100
49 5 140
50 153 50
51 30 10
52 8 109
53 4 187
54 76 58
55 147 78
56 155 75
57 9 200
58 115 77
59 30 23
60 38 21
61 101 161
62 135 125
63 176 145
64 34 101
65 48 24
66 37 82
67 168 91
68 107 90
69 86 112
70 43 184
71 47 98
72 44 197
73 139 11
74 8 63
75 168 167
76 154 88
77 2 5
78 108 146
79 98 136
80 198 200
81 42 40
82 135 147
83 38 114
84 10 175
85 10 147
86 70 4
87 53 88
88 151 1
89 147 190
90 71 151
91 153 142
92 76 22
93 32 21
94 110 99
95 109 125
96 7 93
97 137 155
98 114 83
99 51 140
