N 100 
0 153 199
1 48 38
2 169 156
3 67 24
4 185 21
5 73 112
6 154 18
7 49 168
8 30 96
9 126 97
10 116 76
11 195 15
12 137 43
13 178 94
14 2 192
15 13 178
16 78 162
17 8 107
18 143 138
19 43 130
20 64 166
21 12 17
22 12 182
23 65 42
24 6 127
25 130 196
26 135 167
27 188 118
28 98 157
29 170 122
30 92 0
31 2 111
32 74 0
33 95 187
34 56 82
35 91 100
36 116 90
37 54 117
38 200 94
39 126 20
40 123 197
41 83 156
42 81 156
43 109 109
44 139 186
45 141 147
46 37 151
47 58 37
48 165 128
49 19 56
50 112 20
51 71 66
52 108 148
53 197 87
54 77 113
55 112 174
56 49 124
57 102 125
58 115 58
59 23 85
60 101 171
61 139 167
62 184 187
63 7 148
64 11 18
65 108 176
66 163 112
67 125 146
68 31 38
69 101 113
70 148 149
71 193 66
72 36 141
73 116 74
74 38 81
75 71 30
76 66 123
77 11 196
78 92 200
79 173 179
80 102 103
81 192 29
82 98 123
83 192 52
84 100 2
85 179 176
86 119 103
87 166 12
88 127 135
89 16 153
90 58 103
91 20 18
92 195 75
93 142 36
94 49 189
95 28 120
96 141 196
97 29 160
98 165 189
99 112 117
