N 100 
0 36 197
1 126 116
2 156 168
3 195 113
4 19 130
5 46 113
6 134 112
7 144 139
8 3 55
9 12 65
10 109 162
11 40 148
12 150 100
13 166 14
14 191 102
15 180 87
16 100 138
17 163 75
18 176 108
19 48 151
20 158 117
21 59 73
22 117 47
23 57 200
24 174 61
25 179 121
26 177 156
27 159 74
28 20 147
29 52 198
30 73 118
31 41 137
32 190 156
33 107 74
34 90 127
35 105 41
36 132 106
37 44 112
38 107 177
39 121 62
40 73 186
41 115 151
42 54 135
43 16 70
44 58 51
45 163 112
46 115 86
47 54 91
48 74 51
49 184 2
50 16 179
51 97 9
52 108 199
53 78 164
54 108 180
55 82 179
56 191 73
57 131 164
58 77 23
59 1 147
60 131 133
61 48 19
62 124 37
63 85 190
64 50 51
65 71 8
66 190 13
67 12 90
68 147 151
69 189 12
70 147 23
71 60 132
72 52 22
73 63 85
74 161 95
75 44 154
76 37 186
77 11 175
78 167 165
79 33 41
80 136 2
81 12 161
82 46 5
83 53 48
84 7 101
85 130 193
86 142 149
87 182 105
88 2 48
89 40 160
90 70 7
91 22 171
92 14 66
93 186 10
94 165 176
95 173 123
96 73 38
97 130 104
98 108 89
99 66 5
