N 100 
0 17 19
1 150 152
2 61 162
3 60 144
4 104 10
5 30 151
6 34 125
7 75 103
8 168 25
9 72 92
10 83 12
11 136 178
12 110 71
13 7 19
14 136 142
15 99 41
16 63 104
17 145 14
18 187 73
19 0 7
20 7 110
21 159 111
22 55 193
23 44 119
24 52 171
25 126 121
26 126 82
27 151 193
28 25 172
29 9 165
30 61 21
31 121 71
32 35 67
33 179 167
34 175 198
35 122 68
36 198 31
37 84 33
38 29 129
39 48 132
40 179 125
41 186 103
42 7 104
43 66 107
44 63 10
45 59 196
46 124 15
47 41 14
48 152 183
49 102 6
50 119 50
51 120 178
52 85 96
53 181 80
54 115 87
55 170 150
56 17 9
57 116 128
58 59 22
59 68 111
60 129 33
61 81 91
62 136 168
63 29 80
64 144 43
65 21 116
66 129 196
67 166 146
68 125 120
69 138 74
70 108 107
71 36 112
72 0 75
73 189 12
74 168 65
75 125 131
76 90 139
77 62 160
78 5 89
79 180 69
80 175 70
81 86 172
82 81 4
83 157 61
84 125 100
85 69 164
86 125 114
87 144 6
88 156 5
89 155 185
90 88 106
91 167 59
92 135 101
93 96 112
94 17 61
95 103 128
96 64 110
97 154 140
98 36 106
99 87 156
