N 100 
0 99 84
1 183 58
2 26 192
3 69 148
4 61 108
5 200 196
6 126 174
7 41 51
8 32 119
9 36 14
10 179 194
11 85 44
12 16 148
13 139 67
14 134 199
15 184 18
16 10 107
17 56 32
18 21 126
19 199 64
20 12 157
21 174 66
22 87 164
23 58 21
24 123 55
25 33 198
26 98 101
27 170 140
28 95 150
29 100 68
30 120 93
31 57 7
32 148 9
33 71 126
34 81 102
35 52 119
36 86 160
37 167 14
38 195 45
39 156 129
40 102 38
41 58 183
42 186 44
43 29 151
44 121 28
45 10 13
46 52 0
47 147 129
48 84 88
49 4 97
50 104 36
51 157 196
52 0 97
53 73 167
54 193 84
55 167 124
56 152 165
57 197 161
58 90 184
59 144 73
60 197 146
61 200 24
62 8 166
63 84 15
64 9 119
65 130 184
66 176 190
67 84 156
68 86 100
69 69 49
70 161 15
71 115 98
72 39 0
73 112 22
74 100 9
75 152 99
76 161 167
77 87 37
78 30 44
79 152 152
80 132 23
81 7 91
82 161 137
83 108 147
84 144 63
85 38 199
86 118 155
87 50 113
88 142 97
89 183 166
90 9 17
91 102 37
92 185 69
93 46 17
94 37 113
95 20 136
96 80 59
97 10 179
98 9 37
99 133 83
