N 100 
0 131 192
1 148 119
2 23 144
3 138 88
4 137 118
5 115 158
6 176 107
7 79 85
8 55 193
9 107 43
10 92 82
11 32 164
12 8 121
13 173 87
14 27 57
15 23 4
16 135 6
17 49 116
18 103 31
19 86 104
20 135 181
21 88 76
22 31 22
23 186 3
24 196 184
25 0 18
26 63 125
27 80 56
28 151 199
29 110 80
30 175 1
31 41 194
32 111 91
33 198 116
34 191 130
35 166 107
36 120 112
37 72 6
38 75 132
39 150 154
40 116 75
41 130 76
42 49 164
43 123 104
44 125 151
45 26 143
46 45 33
47 73 178
48 7 69
49 178 61
50 40 160
51 123 140
52 198 72
53 32 157
54 82 29
55 110 137
56 84 162
57 156 37
58 88 81
59 94 25
60 84 76
61 140 33
62 52 35
63 82 135
64 118 153
65 16 53
66 107 24
67 185 39
68 52 61
69 128 127
70 17 79
71 53 93
72 24 171
73 72 192
74 40 56
75 33 17
76 61 155
77 143 158
78 192 69
79 91 90
80 169 179
81 48 122
82 175 44
83 37 71
84 83 55
85 132 103
86 189 114
87 39 98
88 40 123
89 145 153
90 98 86
91 193 190
92 153 97
93 197 125
94 187 28
95 99 51
96 31 145
97 49 90
98 164 128
99 13 82
