N 100 
0 153 166
1 159 3
2 16 77
3 30 7
4 110 121
5 131 93
6 29 88
7 143 140
8 85 162
9 110 51
10 56 184
11 154 130
12 140 22
13 191 46
14 108 148
15 91 58
16 99 196
17 190 39
18 83 44
19 180 128
20 175 136
21 98 22
22 68 10
23 70 159
24 175 123
25 96 147
26 178 26
27 24 68
28 181 143
29 84 54
30 193 134
31 176 179
32 197 78
33 49 120
34 5 69
35 154 30
36 63 1
37 128 90
38 42 98
39 71 17
40 39 92
41 138 31
42 53 171
43 172 58
44 117 101
45 68 176
46 90 31
47 0 59
48 78 145
49 18 194
50 184 83
51 172 141
52 98 8
53 41 172
54 57 16
55 15 74
56 2 162
57 189 17
58 138 69
59 149 46
60 112 193
61 121 200
62 1 103
63 163 173
64 36 98
65 183 133
66 176 23
67 103 143
68 56 77
69 143 17
70 199 61
71 160 132
72 83 70
73 90 130
74 45 79
75 13 90
76 176 89
77 196 95
78 41 151
79 53 78
80 128 37
81 200 63
82 97 41
83 185 22
84 185 91
85 85 72
86 167 174
87 144 38
88 51 26
89 145 17
90 123 2
91 57 112
92 138 184
93 183 30
94 132 188
95 184 183
96 151 70
97 125 87
98 101 121
99 184 33
