N 100 
0 152 177
1 108 36
2 185 60
3 111 31
4 123 131
5 73 172
6 197 72
7 196 53
8 5 95
9 41 46
10 96 81
11 189 155
12 27 45
13 71 184
14 157 200
15 87 192
16 103 183
17 119 97
18 97 69
19 58 155
20 34 72
21 111 130
22 23 74
23 80 123
24 54 32
25 121 191
26 59 49
27 12 9
28 182 3
29 155 9
30 105 13
31 57 176
32 49 141
33 56 184
34 186 47
35 75 140
36 8 44
37 115 63
38 5 73
39 62 4
40 90 155
41 59 174
42 122 96
43 34 191
44 176 160
45 192 41
46 193 138
47 33 182
48 8 22
49 173 95
50 24 92
51 170 56
52 118 55
53 22 41
54 145 194
55 177 63
56 41 53
57 83 163
58 48 90
59 169 48
60 11 2
61 150 3
62 144 164
63 59 83
64 11 87
65 27 74
66 47 5
67 7 179
68 95 22
69 194 192
70 33 82
71 4 129
72 38 186
73 68 108
74 45 7
75 9 62
76 6 87
77 162 164
78 194 27
79 145 48
80 191 141
81 50 171
82 16 26
83 137 76
84 65 72
85 0 122
86 104 106
87 39 69
88 79 181
89 39 185
90 27 73
91 180 189
92 151 68
93 59 134
94 179 38
95 190 112
96 163 198
97 178 106
98 30 51
99 34 125
